@relation 'wekacsv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R2-5,7,11'

@attribute tr_status {0,1}
@attribute sadness numeric
@attribute tentative numeric
@attribute openness numeric
@attribute conscientiousness numeric
@attribute agreableness numeric
@attribute emotionalrange numeric

@data
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.092866,0.596239,0.41186,0.027673,0.031594,0.233335
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
1,0.030847,0.75601,0.642994,0.030334,0.006961,0.447557
